date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:40:50	212796/212796	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2027%20Mar%202023%2006:42:52%20GMT	https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsd6bb.ttf?5.18.0	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsd6bbd6bb.ttf	(from https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min3b94.css?ver=5.18.0)
20:40:50	320312/320312	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2027%20Mar%202023%2006:42:52%20GMT	https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsd6bb.svg?5.18.0	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsd6bbd6bb.svg	(from https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min3b94.css?ver=5.18.0)
20:40:51	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Nov%202024%2017:40:52%20GMT	https://educationinclusivity.org/wp-content/uploads/2023/03/stem_video_background.jpg	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/uploads/2023/03/stem_video_background.jpg	(from https://educationinclusivity.org/wp-content/uploads/elementor/css/post-16946ad.css?ver=1719162612)
20:40:51	187534/187534	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Aug%202024%2007:09:44%20GMT	https://educationinclusivity.org/wp-content/uploads/2024/01/11.jpg	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/uploads/2024/01/11.jpg	(from https://educationinclusivity.org/wp-content/uploads/elementor/css/post-16946ad.css?ver=1719162612)
20:40:51	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Nov%202024%2017:40:52%20GMT	https://educationinclusivity.org/wp-content/uploads/2023/03/fd-97_371_52730373266_o.jpg	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/uploads/2023/03/fd-97_371_52730373266_o.jpg	(from https://educationinclusivity.org/wp-content/uploads/elementor/css/post-16946ad.css?ver=1719162612)
20:40:51	130169/130169	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Aug%202024%2011:23:30%20GMT	https://educationinclusivity.org/wp-content/uploads/2024/01/18.jpg	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/uploads/2024/01/18.jpg	(from https://educationinclusivity.org/wp-content/uploads/elementor/css/post-16946ad.css?ver=1719162612)
20:40:52	178510/178510	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Aug%202024%2007:10:02%20GMT	https://educationinclusivity.org/wp-content/uploads/2024/01/1.jpg	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/uploads/2024/01/1.jpg	(from https://educationinclusivity.org/wp-content/uploads/elementor/css/post-16946ad.css?ver=1719162612)
20:40:52	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Nov%202024%2017:40:53%20GMT	https://educationinclusivity.org/wp-content/uploads/2023/03/fd-97_298_52730850638_o.jpg	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/uploads/2023/03/fd-97_298_52730850638_o.jpg	(from https://educationinclusivity.org/wp-content/uploads/elementor/css/post-16946ad.css?ver=1719162612)
20:40:52	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Nov%202024%2017:40:53%20GMT	https://educationinclusivity.org/wp-content/uploads/2023/03/hands-typing-code-on-laptop.jpg	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/uploads/2023/03/hands-typing-code-on-laptop.jpg	(from https://educationinclusivity.org/wp-content/uploads/elementor/css/post-16946ad.css?ver=1719162612)
20:40:52	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Nov%202024%2017:40:54%20GMT	https://educationinclusivity.org/wp-content/uploads/2023/03/fd-97_234_52730775825_o.jpg	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/uploads/2023/03/fd-97_234_52730775825_o.jpg	(from https://educationinclusivity.org/wp-content/uploads/elementor/css/post-16946ad.css?ver=1719162612)
20:40:53	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Nov%202024%2017:40:54%20GMT	https://educationinclusivity.org/wp-content/uploads/2023/03/pared_small.jpg	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/uploads/2023/03/pared_small.jpg	(from https://educationinclusivity.org/wp-content/uploads/elementor/css/post-16946ad.css?ver=1719162612)
20:40:53	167382/167382	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Aug%202024%2007:10:04%20GMT	https://educationinclusivity.org/wp-content/uploads/2024/01/14.jpg	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/uploads/2024/01/14.jpg	(from https://educationinclusivity.org/wp-content/uploads/elementor/css/post-16946ad.css?ver=1719162612)
20:40:53	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Nov%202024%2017:40:54%20GMT	https://educationinclusivity.org/wp-content/uploads/2023/03/science-examining-magnifiers.jpg	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/uploads/2023/03/science-examining-magnifiers.jpg	(from https://educationinclusivity.org/wp-content/uploads/elementor/css/post-16946ad.css?ver=1719162612)
20:40:53	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Nov%202024%2017:40:54%20GMT	https://educationinclusivity.org/wp-content/uploads/2023/03/fd-97_176_52730842638_o.jpg	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/uploads/2023/03/fd-97_176_52730842638_o.jpg	(from https://educationinclusivity.org/wp-content/uploads/elementor/css/post-16946ad.css?ver=1719162612)
20:40:53	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Nov%202024%2017:40:54%20GMT	https://educationinclusivity.org/wp-content/uploads/2023/03/fd-97_012_52730762940_o.jpg	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/uploads/2023/03/fd-97_012_52730762940_o.jpg	(from https://educationinclusivity.org/wp-content/uploads/elementor/css/post-16946ad.css?ver=1719162612)
20:40:54	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Nov%202024%2017:40:55%20GMT	https://educationinclusivity.org/wp-content/uploads/2023/03/fd-97_426_52730860338_o.jpg	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/uploads/2023/03/fd-97_426_52730860338_o.jpg	(from https://educationinclusivity.org/wp-content/uploads/elementor/css/post-16946ad.css?ver=1719162612)
20:40:54	56564/56564	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2018%20Jul%202020%2003:41:04%20GMT	https://educationinclusivity.org/wp-includes/fonts/dashicons7d4b.eot?99ac726223c749443b642ce33df8b800	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-includes/fonts/dashicons7d4b7d4b.eot	(from https://educationinclusivity.org/wp-includes/css/dashicons.minb6a4.css?ver=6.6.1)
20:40:54	183252/183252	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Aug%202024%2007:09:38%20GMT	https://educationinclusivity.org/wp-content/uploads/2024/01/6.jpg	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/uploads/2024/01/6.jpg	(from https://educationinclusivity.org/wp-content/uploads/elementor/css/post-16946ad.css?ver=1719162612)
20:40:54	56392/56392	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2018%20Jul%202020%2003:41:04%20GMT	https://educationinclusivity.org/wp-includes/fonts/dashicons7d4b.ttf?99ac726223c749443b642ce33df8b800	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-includes/fonts/dashicons7d4b7d4b.ttf	(from https://educationinclusivity.org/wp-includes/css/dashicons.minb6a4.css?ver=6.6.1)
20:40:55	664/664	---M--	200	added ('OK')	font/woff2	date:Mon,%2027%20Mar%202023%2017:23:18%20GMT	https://educationinclusivity.org/wp-content/themes/blocksy/static/fonts/stars.woff2	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/themes/blocksy/static/fonts/stars.woff2	(from https://educationinclusivity.org/wp-content/themes/blocksy/static/bundle/main.min68d7.css?ver=1.8.80)
20:40:55	201/201	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Dec%202023%2019:38:34%20GMT	https://educationinclusivity.org/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://educationinclusivity.org/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles459e.css?ver=3.0.4)
20:40:55	160/160	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Dec%202023%2019:38:34%20GMT	https://educationinclusivity.org/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	(from https://educationinclusivity.org/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles459e.css?ver=3.0.4)
20:40:56	158/158	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Dec%202023%2019:38:34%20GMT	https://educationinclusivity.org/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	(from https://educationinclusivity.org/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles459e.css?ver=3.0.4)
20:40:56	148/148	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Dec%202023%2019:38:34%20GMT	https://educationinclusivity.org/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	(from https://educationinclusivity.org/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles459e.css?ver=3.0.4)
20:40:56	257/257	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2021%20Dec%202023%2019:38:34%20GMT	https://educationinclusivity.org/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	(from https://educationinclusivity.org/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles459e.css?ver=3.0.4)
20:40:57	134346/134346	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2027%20Mar%202023%2006:42:52%20GMT	https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css?ver=5.15.3)
20:40:57	76764/76764	---M--	200	added ('OK')	font/woff2	date:Mon,%2027%20Mar%202023%2006:42:52%20GMT	https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css?ver=5.15.3)
20:40:57	134346/134346	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2027%20Mar%202023%2006:42:52%20GMT	https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot?	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41dd41d.eot	(from https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css?ver=5.15.3)
20:40:57	90060/90060	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Mar%202023%2006:42:52%20GMT	https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css?ver=5.15.3)
20:40:58	134040/134040	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2027%20Mar%202023%2006:42:52%20GMT	https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css?ver=5.15.3)
20:40:58	747545/747545	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2027%20Mar%202023%2006:42:52%20GMT	https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css?ver=5.15.3)
20:40:59	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2027%20Mar%202023%2006:42:52%20GMT	https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css?ver=5.15.3)
20:40:59	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2027%20Mar%202023%2006:42:52%20GMT	https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot?	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41dd41d.eot	(from https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css?ver=5.15.3)
20:41:00	78196/78196	---M--	200	added ('OK')	font/woff2	date:Mon,%2027%20Mar%202023%2006:42:52%20GMT	https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css?ver=5.15.3)
20:41:00	101652/101652	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Mar%202023%2006:42:52%20GMT	https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css?ver=5.15.3)
20:41:01	202744/202744	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2027%20Mar%202023%2006:42:52%20GMT	https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css?ver=5.15.3)
20:41:01	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2027%20Mar%202023%2006:42:52%20GMT	https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css?ver=5.15.3)
20:41:01	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2027%20Mar%202023%2006:42:52%20GMT	https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css?ver=5.15.3)
20:41:02	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2027%20Mar%202023%2006:42:52%20GMT	https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot?	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41dd41d.eot	(from https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css?ver=5.15.3)
20:41:02	13276/13276	---M--	200	added ('OK')	font/woff2	date:Mon,%2027%20Mar%202023%2006:42:52%20GMT	https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css?ver=5.15.3)
20:41:02	16276/16276	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Mar%202023%2006:42:52%20GMT	https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css?ver=5.15.3)
20:41:02	33736/33736	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2027%20Mar%202023%2006:42:52%20GMT	https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css?ver=5.15.3)
20:41:03	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2027%20Mar%202023%2006:42:52%20GMT	https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://educationinclusivity.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css?ver=5.15.3)
20:41:03	0/0	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2006%20Nov%202024%2017:41:04%20GMT	https://educationinclusivity.org/xmlrpc0db0.php?rsd	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/xmlrpc0db00db0.html	(from https://educationinclusivity.org/)
20:41:03	29499/29499	---M-Z	200	added ('OK')	text/css	date:Fri,%2023%20Aug%202024%2014:09:16%20GMT	https://educationinclusivity.org/wp-content/uploads/elementor/css/post-17da42.css?ver=1690285870	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/uploads/elementor/css/post-17da42da42.css	(from https://educationinclusivity.org/about/index.html)
20:41:03	110634/110634	---M-Z	200	added ('OK')	application/json	date:Tue,%2013%20Aug%202024%2010:16:20%20GMT	https://educationinclusivity.org/wp-json/wp/v2/pages/17.json	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-json/wp/v2/pages/17.json	(from https://educationinclusivity.org/about/index.html)
20:41:04	362/362	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Aug%202024%2006:56:14%20GMT	https://educationinclusivity.org/indexd8eb.html?p=17	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/indexd8ebd8eb.html	(from https://educationinclusivity.org/about/index.html)
20:41:04	2288/2288	---M-Z	200	added ('OK')	application/json	date:Tue,%2013%20Aug%202024%2010:16:22%20GMT	https://educationinclusivity.org/wp-json/oembed/1.0/embedcc2a.json?url=https%3A%2F%2Fwww.alliancehighschool.ac.ke%2Fabout%2F	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-json/oembed/1.0/embedcc2acc2a.json	(from https://educationinclusivity.org/about/index.html)
20:41:04	2489/2489	---M--	200	added ('OK')	text/html	date:Tue,%2013%20Aug%202024%2010:16:22%20GMT	https://educationinclusivity.org/wp-json/oembed/1.0/embed5b6d?url=https%3A%2F%2Fwww.alliancehighschool.ac.ke%2Fabout%2F&format=xml	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-json/oembed/1.0/embed5b6d5b6d.html	(from https://educationinclusivity.org/about/index.html)
20:41:05	218960/218960	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Aug%202024%2007:10:06%20GMT	https://educationinclusivity.org/wp-content/uploads/2024/01/8.jpg	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/uploads/2024/01/8.jpg	(from https://educationinclusivity.org/about/index.html)
20:41:05	2050/2050	---M-Z	200	added ('OK')	text/css	date:Tue,%2020%20Aug%202024%2010:25:30%20GMT	https://educationinclusivity.org/wp-content/uploads/elementor/css/post-498fe03.css?ver=1705142260	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/uploads/elementor/css/post-498fe03fe03.css	(from https://educationinclusivity.org/photo-gallery/index.html)
20:41:05	187854/187854	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Aug%202024%2007:10:00%20GMT	https://educationinclusivity.org/wp-content/uploads/2024/01/7.jpg	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/uploads/2024/01/7.jpg	(from https://educationinclusivity.org/about/index.html)
20:41:05	48810/48810	---M-Z	200	added ('OK')	application/json	date:Tue,%2013%20Aug%202024%2010:16:52%20GMT	https://educationinclusivity.org/wp-json/wp/v2/pages/498.json	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-json/wp/v2/pages/498.json	(from https://educationinclusivity.org/photo-gallery/index.html)
20:41:06	356/356	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Aug%202024%2006:55:30%20GMT	https://educationinclusivity.org/index5b8d.html?p=498	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/index5b8d5b8d.html	(from https://educationinclusivity.org/photo-gallery/index.html)
20:41:06	2148/2148	---M-Z	200	added ('OK')	application/json	date:Tue,%2013%20Aug%202024%2010:16:52%20GMT	https://educationinclusivity.org/wp-json/oembed/1.0/embed38e0.json?url=https%3A%2F%2Fwww.alliancehighschool.ac.ke%2Fphoto-gallery%2F	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-json/oembed/1.0/embed38e038e0.json	(from https://educationinclusivity.org/photo-gallery/index.html)
20:41:06	2308/2308	---M--	200	added ('OK')	text/html	date:Tue,%2013%20Aug%202024%2010:16:52%20GMT	https://educationinclusivity.org/wp-json/oembed/1.0/embed1802?url=https%3A%2F%2Fwww.alliancehighschool.ac.ke%2Fphoto-gallery%2F&format=xml	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-json/oembed/1.0/embed18021802.html	(from https://educationinclusivity.org/photo-gallery/index.html)
20:41:07	191227/191227	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Aug%202024%2007:10:08%20GMT	https://educationinclusivity.org/wp-content/uploads/2024/01/10.jpg	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/uploads/2024/01/10.jpg	(from https://educationinclusivity.org/photo-gallery/index.html)
20:41:08	152655/152655	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Aug%202024%2007:09:36%20GMT	https://educationinclusivity.org/wp-content/uploads/2024/01/15.jpg	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/uploads/2024/01/15.jpg	(from https://educationinclusivity.org/photo-gallery/index.html)
20:41:08	190889/190889	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Aug%202024%2007:09:42%20GMT	https://educationinclusivity.org/wp-content/uploads/2024/01/12.jpg	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/uploads/2024/01/12.jpg	(from https://educationinclusivity.org/photo-gallery/index.html)
20:41:08	145415/145415	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Aug%202024%2007:09:58%20GMT	https://educationinclusivity.org/wp-content/uploads/2024/01/3.jpg	C:/Users/HP/OneDrive/Desktop/Tutorials/MBUGUA/educationinclusivity.org/wp-content/uploads/2024/01/3.jpg	(from https://educationinclusivity.org/photo-gallery/index.html)
